artist,title,lyric
  태완 (Taewan)  ,Happiness,Wherever I go Whatever I do It doesn't matter Cuz' I'm with you along I'm always be with you  내게 이제 남은 게 무엇 하나도 없다 해도 그대 있으면 무엇도 두렵지 않아 모든 것을 그대에게 모두다 나 주어도 난 괜찮은걸 어느것 또 무엇도 그댈 대신 할 수 없어 Cuz you bring me joy and Happiness 언제나 나를 사랑하는 그대는 Yes I'm sure that you're happiness 그대와 함께 있다면 난 언제나 내게 어떤 시련이 다가온대도 나 항상 그대 있음을 생각해 나 그대만을 모든 것을 내게 다 준대도 나는 그댈 잃을 수 없어 그댄 나의 나의 lord 어느 것 또 무엇도 그댈 대신할 수 없어 Cuz you bring me joy and Happiness 언제나 나를 사랑하는 그대는 Yes I'm sure that you happiness 그대와 함께 있다면 난 언제나 당신과 함께라면 어디든 내겐 중요치 않아 Cuz you bring me joy and Happiness 언제나 나를 사랑하는 그대는 Yes I'm sure that you happiness 그대와 함께 함께 있다면 나 언제나
"  Chris Brown ,  Kendrick Lamar  ",Autumn Leaves,If you leave this time I feel that you'll be gone for good So I hold on like leaves and fall to what is left Said her father left her young and He said he'll be back with that same Song that you just said you'll stay forever with It seems that all the autumn leaves are falling I feel like you're the only reason for it All the things you do all the things you do all the things you do All the things you do all the things you do all the things you do It's safe to say you're the only reason for it I've been bleeding in your silence I feel safer in your violence I hold on like leaves and fall to what is left Before I sleep I talk to God He must be mad with me it's coming I'm confused who'll I'll spend my forever with It seems that all the autumn leaves are falling I feel like you're the only reason for it All the things you do all the things you do all the things you do All the things you do all the things you do all the things you do So the iceberg never broke And I poked at it and I poked at it and I poked at it And I poke and I poke and I poked at it But it stayed stagnant then I poked at it some more some more And in my notepad man I wrote and I wrote If I don't have it if I don't grab it If it don't chip then a toe tag is one last I'mma hope I'mma hope so the iceberg don't float If I do manage to do damage to you dammit It'd be grand it's ten grammies or my granite still standing With a note a note that read granted don't you panic When you make mistakes the most the most One day it'll make you grow you grow When you outlandish and you lose manners To God you shall consult consult When the bright cameras are still cramming In your face and it provoke provoke You to act manic just stay planted Cause you reapin' what you sowed Keep positivity in your heart and Keep a noose from 'round your throat and When you get mad and when you poke at it When you poke it at just know man The iceberg is a reflection of you when you renew your vision Just think if it had sunk Titanic what the fuck would you do to a critic my nigga Yeah yeah tell me when doves cry do you hear 'em love Do you hear 'em love Do you hear 'em And if my ship go down tell me who will abort And they won't let me live even when we mustard the gift When it gon' rejoice and forgive tell me how I stay positive When they never see good in me Even though I got hood in me Don't mean he won't redeem me Lord It seems that all the autumn leaves are falling I feel like you're the only reason for it All the things you do all the things you do all the things you do All the things you do all the things you do all the things you do
  에스프레소  ,Every Summer (Inst.),나와 지금 너네 집 앞이야 날씨도 좋은데 집에만 있지 말고 밖으로 나가자 같이 매일 똑같은 하루보단 하루쯤은 아무 생각 없이 즐겨보자고 힘들고 지치는 일상으로 돌아가기 전 마지막 일탈 오늘만큼은 다 잊고 놀자 Every summer it’s come in 매년 여름 이맘때 머리 아픈 문제는 모두 잊고 즐겨보자 Every summer it’s come in 내년 여름까지 또 버텨야 하는 우리 그러니 오늘은 즐겨도 돼 오늘도 똑같은 하루로 보내게 된다면 내일의 난 후회할 거야 또 분명 그럴 거야 스케줄 따위 필요 없어 뭘 할지 미리 생각하지 마 지금 하고픈 거 그거 지금 바로 하러 가자 힘들고 지치는 일상으로 돌아가기 전 마지막 일탈 오늘만큼은 다 잊고 놀자 Every summer it’s come in 매년 여름 이맘때 머리 아픈 문제는 모두 잊고 즐겨보자 Every summer it’s come in 내년 여름까지 또 버텨야 하는 우리 그러니 오늘은 즐겨도 돼 네가 원한다면 모든 걸 다 줄게 밤하늘의 별도 전부따다 줄게 이렇게 말도 안 되는 말도 전부다 믿을 수 있게 해 줄게 좋아 아무것도 신경 쓰지 않게 지금 이 순간에 집중할 수 있게 너랑 나 지금이면 모든 게 전부 다 너무 완벽해 Every summer it’s come in 매년 여름 이맘때 머리 아픈 문제는 모두 잊고 즐겨보자 Every summer it’s come in 내년 여름까지 또 버텨야 하는 우리 그러니 오늘은 즐겨도 돼
  에디킴  ,Bet on me,take your time for me if you got the soul oh yeah oh yeah yeah yeah sexy 아낌없는 one person in the world 알겠지만 that is you that’s you baby 볼 때마다 꿋꿋한 I like that white shirt I can bet everything on you 카지노칩이 있다면 all in you can bet everything on me 믿기 바쁜 널 위해 목숨을 걸게 I’m betting on you and you gotta bet on me I’m betting on you and you gotta bet on me sexy 금쪽같은 Mercedes that’s two-year leased 옆자리는 always you let’s ride baby 볼 때마다 good good time cuz you’re so sexy I can bet everything on you 카지노칩이 있다면 all in you can bet everything on me 믿기 바쁜 널 위해 목숨을 걸게 I’m betting on you that’s right and you gotta bet on me I’m betting on you and you gotta bet on me I can bet anything you want I can be anything you want I can be anything you want I can bet anything you want You gotta bet on me I can be anything you want I can bet anything you want You gotta bet on me I’m betting on you that’s right and you gotta bet on me I’m betting on you and you gotta bet on me take your time for me if you got the soul oh yeah
  정세운  ,I Wonder (PROD. Joombas),난 오늘도 오늘도 오늘도 창 밖을 보고 있어 또 멍하니 멍하니 멍하니 하루를 지새우네 그 날 밤의 별빛도 달빛도 기억 못할 만큼 예뻤던 네 미소가 자꾸만 떠올라 맘이 간지러워 널 앓는 것처럼 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 단 하루도 하루도 하루도 쉽게 잠들지 못해 네 생각에 생각에 생각에 난 밤새 뒤척이네 눈을 감아도 감아도 감아도 네 목소리가 들려 내 마음은 아직도 네 곁에 머물러 있어 I just wanna be with you 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 둘만의 네버랜드에 너를 기다리고 있어 이런 날 아는지 모르는지 I wonder at the stars 나의 네버랜드엔 너로 가득한걸 알까 이런 맘 아는지 모르는지 I wonder at the stars 둘만의 네버랜드에 너를 기다리고 있어 이런 날 아는지 모르는지 I wonder at the stars
  권순일 (어반자카파)  ,Throwback (With 러니),Thousands of new songs on the list But I can’t choose one to play Maybe radio would do one for me Play us tune Oh Some music that make me feel so fine Or reminds me to feel alive I can’t help singing till it’s over Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Classic songs throw me back to 90’s It never dies wakes my head up it stays on my mind What goes around come back and i’m ready for Throwback in times Play us tune Oh Some music that make me feel so fine Or reminds me to feel alive I can’t help singing till it’s over Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Play that throwback song Dance off with MJ’s groove Play that throwback song Starting with the man in the mirror Play that throwback song I just wanna dance with somebody Play that throwback song With somebody who loves me A lot alot alot alot song that I liked a lot It makes me wonder there’s a ribbon in the sky Alike alike alike alike never sounded alike Like Mariah Got me feeling emotions Play that throwback song Play that throwback song Play that throwback song With somebody who loves me
  Stevie Wonder  ,My Cherie Amour (Album Ver.),"La la la la la la, La la la la la la  My cherie amour, lovely as a summer day My cherie amour, distant as the milky way My cherie amour, pretty little one that I adore You're the only girl my heart beats for How I wish that you were mine  In a cafe or sometimes on a crowded street I've been near you, but you never noticed me My cherie amour, won't you tell me how could you ignore That behind that little smile I wore How I wish that you were mine  La la la la la la, La la la la la la La la la la la la, La la la la la la  Maybe someday, you'll see my face amoung the crowd Maybe someday, I'll share your little distant cloud Oh, cherie amour, pretty little one that I adore You're the only girl my heart beats for How I wish that you were mine  La la la la la la, La la la la la la La la la la la la, La la la la la la"
  Trey Songz  ,Change Your Mind,"Pretty pretty girls all around the world Pretty pretty girls all around the world I know that what you heard ain't fact Cause people gone say shit Oh oh oh Oh oh oh You're different from all of these women But do you believe it Oh oh oh Oh oh oh Ain't by chance that we're here Only got one life to live so let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind I feel you but it won't kill you To let me get near you Oh oh oh Oh oh oh Your lipstick eat my kisses So baby stop tripping Oh oh oh Oh oh oh Ain't by chance that we're here, girl Only got one life to live so let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Pretty pretty girls all around the world I just wanna take my time Pretty pretty girls all around the world Let me change your mind I just wanna change your mind Pretty pretty girls all around the world I just wanna take my time Pretty pretty girls maybe you could Let me change your mind You saying I'm bad for you that's fine Sometimes bad is a good time Don't you be shy Let me change your mind You never had a one night only But you don't need to be lonely Come get to know me Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Your mind, your mind, your mind, your mind Oh Your mind, your mind Let me change your mind Pretty pretty girls all around the world Pretty pretty girls maybe you could Let me change your mind"
  Jessie Reyez  ,LOVE IN THE DARK,We're only humans floating on a rock But I think that you are made of stardust Unconditional you put up with so much I could never repay the way you love Back to the sky we all have to fly back home back home The sweetest goodbyes are never with smiles at all But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you I won't leave you alone 'Cause when the stars are falling down There's love in the dark Ooh ooh I'll be there Ooh I'll be there There's love in the dark Ooh ooh I'll be there Ooh I'll be there I'd do anything to relive our memories And listen to your songs play in my head 'Cause I hate the silence it's the only thing I get I wish I could hear your voice once again And your heartbeat all of the small things oh oh The sweetest goodbyes are never with smiles at all But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you And I can't leave you alone And when the stars are falling down There's love in the dark Ooh ooh I'll be there Ooh I'll be there I thank God for everything Ooh ooh That you showed me that you showed me yeah Ooh And I thank God for everything Ooh ooh That you showed me that you showed me Ooh But when our lives are running out And your heartbeat has taken the draw Could you try to look around I'll be there to pull you back up I'll be around you I'm nothing without you And I can't leave you alone And when the stars are falling down There's love in the dark
  Luke James  ,Love XYZ,"Come to me and I'll give you all that you need Love XYZ Come Come, come into me And I'll give you all that you need Love XYZ So I must be wrong with my feelings What's wrong with me This love just won't let me be Shit, when I look into your eyes, talk about reverie Ooh, how I tremble at the sight of your eyes I just what to know what you see Know you don't care, you continue to dare, me to be free Come to me Come along, come along and I'll give you all that you need Love XYZ, love And I'll give you all that you need Give me all that I need Love XYZ, love Say you never leave, say you never leave, say you never leave Ooh baby, love me til I can't tell no more Love me til I can't take no more"
  GiiANA  ,Paradise (Feat. Summer Soul),Spot in my heart Softly sing my love I give you my heart my vibe my soul my everything my everything My heart can meet you through your two closed eyes So workin' in my heart So workin' in my heart Someone goes to you And walk to you and talk to you Someone goes to you Yeah I'm going to you It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night Everybody says well you know Nothing lasts forever my baby my baby Everything would be alright If there's just you and I I love you baby my baby Some of my life I wish you take and steal Feel my heart my heart my heart Love is all I need you know my mind All my holidays I can give it to you It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night It's paradise you know with you all night
  민제 (MINJE)  ,Youth,빨리지는 꽃은 이해할 수 없는데 나를 괴롭히는 감정들은 모른 채 세상 속에 눈을 뜨고 나를 찾아가는 게 반짝이는 것에 대한 의미들을 찾는 게 더이상 숨기는 게 관심 없어 지는데 전인권처럼 연기를 내뿜을 때 니 엉덩이를 보는 게 snoop og 버릇 돼 philharmonie pentatonic 마법에 걸린 달콤한 멜로디만 찾지 사람들 사이 홀로 서있는 나를 위한 노래고 사람들 사이 홀로 서있는 나를 위한 노래고
  Blackstreet  ,Think About You,"Yo' (Yo') Yo', girl (Yo', girl) I take a shower (I take a shower) I think about you (I think about you) I put on my clothes (I put on my clothes ) And I think about you (I think about you) I read the paper (I read the paper ) I think about you (I think about you) Fix my dinner (Fix my dinner) And I think about you (I think about you) I lay in bed (I lay in bed ) And I think about you (And I think about you) What I'm I gonna do (What I'm I gonna do)  I take a shower and I think about you (Yeah, yeah, yeah) I put on my clothes and I think about (Yeah, yeah, yeah) I drive my car and I think about you (Mmm) What am I to do (What am I to do, girl)  I read the paper and I think about you (Yeah, yeah, yeah) I fix my dinner and I think about you (Mmm) I lay in bed and I think about you (I think about you) What I'm gonna do, what I'm gonna do  I heard it said that kisses make the heart grow closer Well, I will never get over the way we were that night And I want to get it back So if you're out there, please listen to this message from me Know that I'm right here thinkin 'bout you Hope that you too will another day 'cause all I do  I take a shower and I think about you (I think about you) I put on my clothes and I think about (I think about you) I drive my car and I think about you (Tell me) What am I to do (Oh, no)  I read the paper and I think about you (Read my paper) I fix my dinner and I think about you (Think about you) I lay in bed and I think about you (Tell me) What I'm gonna do, what I'm gonna do (Baby)  Did you hear them tellin' me I must be crazy 'Cause I'm waitin' on you lately That's okay, alright, 'cause I need to get you back Want you to know that I don't regret A single moment I spent on you, my friend Thinking 'bout you, hope that you too will another day, yeah, yeah, yeah, yeah  I take a shower and I think about you (Oh, oh) I put on my clothes and I think about (Think about you) I drive my car and I think about you (That's all I do) What am I to do (Girl, yeah)  I read the paper and I think about you I fix my dinner and I think about you (And I, uh) I lay in bed and I think about you (Oh, oh, oh...) What I'm gonna do, what I'm gonna do (Ho...ho...ho...)  Always thinkin' about you (Yeah, yeah, yeah) For me no doubt about you I'd rather be alone If I can't have you at all, at all  I take a shower and I think about you (Mmm, hmm) I put on my clothes and I think about (That's all I do) I drive my car and I think about you (That's all I do) What am I to do (What I'm gonna do)  I read the paper and I think about you (I think about you) I fix my dinner and I think about you (I think about you) I lay in bed and I think about you What I'm gonna do, what I'm gonna do (Yeah, yeah, yeah, yeah, yeah)  I take a shower and I think about you (What I'm gonna do) I put on my clothes and I think about (Can you please tell me) I drive my car and I think about you (You're always on my mind all the time) What am I to do (And you got me singin')  I take a shower and I think about you (Oh, my-my-my-my-my-my) I put on my clothes and I think about (Oh, my-my-my-my-my-my) I drive my car and I think about you (Oh, my-my-my-my-my, that's all I do) That's all I'm going to do (What I'm gonna do)  I read the paper and I think about you (Oh, my-my-my-my-my-my) I fix my dinner and I think about you (Oh, my-my-my-my-my-my) I lay in bed and I think about you (Oh, my-my-my-my-my, that's all I do) What I'm gonna do, what I'm gonna do (What I'm gonna do)  I take a shower and I think about you I put on my clothes and I think about I drive my car and I think about you What I'm gonna do, what I'm gonna do"
